iteration,learn_Recall,learn_Accuracy,learn_F1,learn_Logloss,learn_Precision,test_Recall,test_Accuracy,test_F1,test_Logloss,test_Precision
2811,0.9761125,0.97970625,0.979633056296064,0.06872586547668764,0.9831790997796663,0.9704875,0.97435,0.9742505427212609,0.07913675416636438,0.9780428812577159
2812,0.976134375,0.9797203125,0.9796473290941736,0.06871861657251278,0.9831856596528226,0.9705,0.97435625,0.9742569784732373,0.07913265066391408,0.9780431578549563
2813,0.976140625,0.9797328125,0.9796597464956147,0.06870523979631595,0.983204333634455,0.970475,0.97435625,0.974256332390089,0.0791157650065357,0.9780672470048754
2814,0.97610625,0.979721875,0.9796482908516104,0.06869674855601074,0.9832161316520086,0.9704625,0.9743625,0.9742621222768798,0.07910885055429201,0.9780916145938319
2815,0.976078125,0.9797046875,0.9796308173861771,0.06867664880939599,0.9832094661592362,0.970425,0.974325,0.9742244754542717,0.07908867596472104,0.9780538197943963
2816,0.976090625,0.979709375,0.9796356816228726,0.06867124609541138,0.9832065826418706,0.970425,0.9743125,0.9742122501223507,0.07908639438109952,0.9780291768500088
2817,0.976084375,0.9797109375,0.9796370901346916,0.0686675816346158,0.9832157618224686,0.970425,0.9743125,0.9742122501223507,0.07908518513868827,0.9780291768500088
2818,0.97608125,0.9797109375,0.9796370262687849,0.06864727238001463,0.9832188040053261,0.970425,0.974325,0.9742244754542717,0.07906323404851313,0.9780538197943963
2819,0.976121875,0.97971875,0.9796455375428494,0.06862849797601621,0.9831947321040737,0.9704375,0.97433125,0.9742309116120894,0.07904722290939169,0.9780540962747395
2820,0.976125,0.979728125,0.9796548187688766,0.06861275824970937,0.9832102589284029,0.9703875,0.97433125,0.9742296180562092,0.07903566431736275,0.9781022817472816
2821,0.97611875,0.9797265625,0.979653154897905,0.06859906564900715,0.983213248093273,0.9703875,0.97434375,0.9742418442964981,0.07902391701198512,0.9781269293283102
2822,0.9761125,0.9797234375,0.9796499547585108,0.06858863119048704,0.9832131424128628,0.970375,0.97431875,0.9742170685641498,0.07901394587395019,0.978089682369691
2823,0.976121875,0.9797375,0.9796639725507538,0.06857688420873669,0.9832318704632876,0.970375,0.9743375,0.974235407803421,0.07900276351557163,0.9781266537308168
2824,0.976190625,0.979778125,0.9797053178277069,0.06856319366700113,0.9832454108226525,0.9704,0.9743375,0.9742360544644538,0.07899129584220993,0.9781025576414263
2825,0.9761875,0.979784375,0.9797113994398603,0.06855456531348615,0.9832608326146214,0.9704,0.97433125,0.9742299414573542,0.07898779848523135,0.9780902344685086
2826,0.976184375,0.979790625,0.9797174811664566,0.0685393821372797,0.983276254989109,0.9704,0.97435,0.9742482807087997,0.07896977402543011,0.978127204918859
2827,0.976184375,0.9797875,0.9797144084780475,0.06852770609261552,0.9832700649052233,0.9704,0.97435,0.9742482807087997,0.0789565904632636,0.978127204918859
2828,0.97619375,0.9797953125,0.9797222810277642,0.06852357548627647,0.9832764129117549,0.9704,0.97434375,0.9742421675482685,0.0789519306916495,0.9781148811248724
2829,0.976184375,0.979796875,0.9797236266010965,0.06851633655817278,0.9832886353906978,0.9704125,0.9743375,0.9742363777827974,0.07894650328500377,0.9780905105074837
2830,0.976196875,0.97980625,0.9797330991547616,0.06851098951229484,0.983295036041424,0.9704125,0.9743375,0.9742363777827974,0.07894337234144648,0.9780905105074837
2831,0.9761875,0.9798015625,0.9797282993067132,0.06850323199042191,0.9832948782921554,0.9704,0.97433125,0.9742299414573542,0.07893537332411109,0.9780902344685086
2832,0.976209375,0.979815625,0.9797425716490092,0.06849120582942689,0.9833014366115609,0.9704125,0.97434375,0.9742424907919257,0.0789276297222867,0.9781028335286188
2833,0.9762,0.979803125,0.9797300899804607,0.06848336725364078,0.983285803320176,0.9704125,0.97433125,0.9742302648503824,0.07891986731908225,0.9780781877968578
2834,0.97618125,0.9798,0.979726635763168,0.06846840933426782,0.9832978683219803,0.9704625,0.9743625,0.9742621222768798,0.07890414718973791,0.9780916145938319
2835,0.976190625,0.9798078125,0.9797345084171653,0.06844399191594108,0.983304216440814,0.9704625,0.9743625,0.9742621222768798,0.07888199257110794,0.9780916145938319
2836,0.976209375,0.9798171875,0.9797441080397874,0.06842945762226967,0.9833045317619952,0.9704625,0.9743625,0.9742621222768798,0.07887168654016492,0.9780916145938319
2837,0.976196875,0.97980625,0.9797330991547616,0.06841589572267663,0.983295036041424,0.970475,0.97436875,0.9742685581984853,0.07886007895277256,0.9780918905980321
2838,0.97620625,0.9798109375,0.979737898957649,0.06840642306942427,0.9832951937877134,0.9704625,0.9743625,0.9742621222768798,0.07885038319435303,0.9780916145938319
2839,0.976203125,0.979809375,0.9797362990283709,0.06839291405169627,0.9832951412059479,0.970475,0.9743625,0.9742624452559323,0.07883634106607498,0.9780795686462244
2840,0.9762,0.9798171875,0.9797439174514062,0.06838618243947374,0.9833136597573068,0.9704625,0.9743625,0.9742621222768798,0.07883246229277788,0.9780916145938319
2841,0.976221875,0.97983125,0.9797581897160063,0.06836398673767127,0.9833202178224055,0.9705,0.9743875,0.9742875428227233,0.07881039064808393,0.9781047645443322
2842,0.976228125,0.979834375,0.9797613895109237,0.06834333971656648,0.9833203228283999,0.970525,0.97439375,0.9742943010772928,0.07879252951016634,0.9780929945452942
2843,0.976234375,0.97984375,0.9797707349966285,0.0683213913021685,0.9833328087128962,0.970575,0.97443125,0.9743322688116048,0.07877781544122675,0.9781187407883299
2844,0.9762375,0.97985,0.9797769442109621,0.06831349506654717,0.9833421470121628,0.970625,0.9744625,0.9743641223194006,0.0787705958877425,0.9781321643614743
2845,0.976259375,0.9798609375,0.9797881432346183,0.06830085975676707,0.9833425140464911,0.9706375,0.97445625,0.9743583308760329,0.07875666532991521,0.9781077983095895
2846,0.976265625,0.97986875,0.9797959522905971,0.06829182023981392,0.9833519046629776,0.9706375,0.97445625,0.9743583308760329,0.07875109410438459,0.9781077983095895
2847,0.9762875,0.97986875,0.9797963958426114,0.0682772148958532,0.9833306054616189,0.9706375,0.97448125,0.9743827838253286,0.07873769293756712,0.9781570825722744
2848,0.976296875,0.9798828125,0.9798104139061163,0.0682702479500996,0.9833493335012039,0.9706375,0.9744875,0.9743888972544296,0.07873104346333089,0.9781694044139877
2849,0.976309375,0.979890625,0.979818349464018,0.06825208338002182,0.9833526382716204,0.970625,0.9744875,0.9743885758743145,0.07871745974735556,0.9781814517144944
2850,0.97631875,0.97989375,0.9798216122638433,0.06823836039739324,0.9833497003575565,0.9706125,0.9744875,0.9743882544861338,0.07870511207382752,0.978193499622071
2851,0.97633125,0.979903125,0.9798310841537116,0.06823238609094158,0.9833561001403778,0.9706125,0.9744875,0.9743882544861338,0.07870330607480179,0.978193499622071
2852,0.97633125,0.9799046875,0.9798326206302835,0.0682237337912931,0.9833591952485419,0.9706125,0.9744875,0.9743882544861338,0.07869866293342849,0.978193499622071
2853,0.9763375,0.979915625,0.9798435025324991,0.06821825436491016,0.9833747757388813,0.9706125,0.9744875,0.9743882544861338,0.07869323520064773,0.978193499622071
2854,0.97631875,0.9799171875,0.9798446597678835,0.06820347683464092,0.9833961290160121,0.9706375,0.97449375,0.9743950107602443,0.07867771068384898,0.9781817265661413
2855,0.976321875,0.9799171875,0.9798447229805911,0.06818916476957022,0.9833930859083598,0.9706125,0.974475,0.974376027405855,0.07866474014175119,0.9781688544002418
2856,0.976309375,0.9799046875,0.9798321778770235,0.06818366525173776,0.9833804953745526,0.970625,0.97446875,0.9743702355930608,0.07866103329152035,0.9781444857340807
2857,0.9763125,0.9798921875,0.9798199492244897,0.06817024458100893,0.9833526906697638,0.970625,0.9744625,0.9743641223194006,0.07865037100132881,0.9781321643614743
2858,0.9763125,0.9798984375,0.9798260951380341,0.06815537247720797,0.9833650713712406,0.9706375,0.9744625,0.9743644439982935,0.07864109557412573,0.9781201189096589
2859,0.976315625,0.9798984375,0.9798261584081718,0.06814472887547761,0.9833620285357263,0.9706375,0.97446875,0.974370557197262,0.07863432212631354,0.9781324398201217
2860,0.97634375,0.9799109375,0.9798390195023812,0.0681143226248544,0.9833594047532868,0.97065,0.97448125,0.9743831052720736,0.07860394209005363,0.9781450363409626
2861,0.976340625,0.9799125,0.9798404927600773,0.06810425387143902,0.9833655425949124,0.970625,0.9744625,0.9743641223194006,0.07860081975772072,0.9781321643614743
2862,0.976346875,0.9799125,0.9798406192078629,0.06809590432902643,0.9833594571286487,0.9706375,0.974475,0.9743766704729399,0.07859470428922745,0.9781447610409896
2863,0.976365625,0.97994375,0.9798717285286416,0.06807716320876145,0.9834031034591294,0.9706625,0.9745125,0.9744139938764242,0.07857817728195575,0.9781945984077396
2864,0.976365625,0.979940625,0.9798686554432096,0.06805888219039954,0.9833969129274311,0.9706625,0.97450625,0.9744078802898642,0.07856223716972552,0.9781822762486616
2865,0.976371875,0.9799515625,0.9798795375320092,0.06805317836781537,0.9834124938229638,0.97065,0.9745,0.9744014455654267,0.07855906726231053,0.9781820014108636
2866,0.976384375,0.9799640625,0.9798920824388553,0.06803747888263406,0.9834250839604796,0.9706875,0.974525,0.9744268630870968,0.07854752464102173,0.9781951477590507
2867,0.976384375,0.9799640625,0.9798920824388553,0.068028970297504,0.9834250839604796,0.9706625,0.97451875,0.9744201075396999,0.07854339936805403,0.9782069208772659
2868,0.976390625,0.9799765625,0.9799045012976217,0.06801361580225396,0.9834437607214239,0.9707,0.97455,0.9744516388094163,0.07853075785981063,0.9782323893983674
2869,0.976403125,0.97998125,0.9799093631901648,0.06800134975864533,0.9834408737527934,0.970675,0.97453125,0.9744326559294278,0.07852224403593677,0.9782195180328281
2870,0.9764,0.97998125,0.9799093001812742,0.06799098896412016,0.9834439170559129,0.9706875,0.97453125,0.9744329767543998,0.07851274389690495,0.9782074699250488
2871,0.97639375,0.9799828125,0.9799107107854282,0.06798495989135349,0.9834530992782567,0.9707,0.9745375,0.9744394112406359,0.07850777969027682,0.978207744438566
2872,0.976396875,0.9799765625,0.9799046273457016,0.06797756599744785,0.9834376740979953,0.9707375,0.9745625,0.9744648279669736,0.07849984738193172,0.9782208898070237
2873,0.9764,0.979978125,0.9799062269683713,0.06796570887436652,0.9834377262283214,0.9706375,0.97451875,0.9744194655506686,0.07848744998881028,0.9782310182793938
2874,0.9764,0.9799828125,0.9799108367949545,0.0679624249134241,0.9834470124989377,0.970625,0.9745125,0.9744130306566777,0.078485251705229,0.9782307440348711
2875,0.97644375,0.980021875,0.9799501340734816,0.06792918028861729,0.9834817915709294,0.97065,0.97454375,0.9744442422683324,0.07845643906963698,0.9782682641067312
2876,0.97645,0.9800203125,0.9799487231757132,0.06791394329116404,0.9834726090993501,0.9706625,0.9745625,0.97446290533079,0.0784392455022094,0.9782931868574885
2877,0.976446875,0.98001875,0.9799471236322239,0.06790769083784969,0.9834725570796377,0.9706625,0.9745625,0.97446290533079,0.07843625388408221,0.9782931868574885
2878,0.9764625,0.980034375,0.9799628046428337,0.0678925554747921,0.983488294503862,0.9706875,0.974575,0.9744757745736551,0.07841960877988093,0.9782937337801406
2879,0.976475,0.9800421875,0.9799707393718531,0.06787875565672313,0.9834915978685433,0.970725,0.97459375,0.9744950778323639,0.07840813431899629,0.978294554112445
2880,0.97648125,0.9800515625,0.979980085147754,0.06786921959296721,0.9835040838487323,0.9707375,0.97459375,0.9744953978780673,0.07840268450819604,0.9782825038106395
2881,0.976484375,0.9800578125,0.9799862947752358,0.06786805491023307,0.983513422491368,0.970725,0.9745875,0.9744889636219899,0.07840225277733434,0.9782822302285152
2882,0.976478125,0.9800515625,0.9799800223611562,0.06785719479378456,0.9835071275018649,0.970725,0.97458125,0.9744828494883394,0.07839615933865561,0.9782699066550773
2883,0.976475,0.9800484375,0.9799768861541164,0.06785089979980952,0.9835039800071134,0.970725,0.97458125,0.9744828494883394,0.07839289950050632,0.9782699066550773
2884,0.976478125,0.9800515625,0.9799800223611562,0.06783759966242045,0.9835071275018649,0.970725,0.974575,0.9744767354314109,0.07838115290010908,0.9782575833921193
2885,0.976475,0.9800515625,0.9799799595741645,0.06782046120076889,0.9835101711933172,0.970725,0.974575,0.9744767354314109,0.07836958161937489,0.9782575833921193
2886,0.976503125,0.9800640625,0.9799928181759735,0.06780659306449356,0.9835075427812452,0.9707375,0.974575,0.9744770557012535,0.07835489840368998,0.9782455344771118
2887,0.976515625,0.980071875,0.9800007526767065,0.06779919017432662,0.9835108458914026,0.97075,0.974575,0.9744773759630587,0.0783504970293759,0.9782334861691944
2888,0.976515625,0.980084375,0.9800130465599106,0.06779314785438818,0.9835356104193682,0.97075,0.97459375,0.9744957179157386,0.078347467983965,0.9782704541160169
2889,0.976525,0.9800828125,0.9800116978688239,0.0677852875327958,0.9835233835762598,0.9707625,0.9746,0.974502152008332,0.07834063374951328,0.9782707278361424
2890,0.976525,0.980084375,0.980013234606929,0.06777513649517929,0.9835264791232587,0.97075,0.97460625,0.9745079462677952,0.07833371094508845,0.9782951009662019
2891,0.976540625,0.9801,0.980028915420826,0.06776106002777506,0.9835422161512265,0.970725,0.97458125,0.9744828494883394,0.07832351938361642,0.9782699066550773
2892,0.976534375,0.9801015625,0.9800303269318522,0.06775214871448021,0.9835513995159214,0.9707,0.974575,0.974476094867612,0.07831772946437193,0.9782816830435878
2893,0.9765375,0.9801125,0.9800411471008856,0.06773800096474834,0.983570025683638,0.9707,0.97458125,0.9744822090739684,0.07830045881650569,0.9782940072311317
2894,0.97653125,0.9801171875,0.9800456323848801,0.06772136459117784,0.983585401551754,0.9707625,0.9745875,0.9744899239591436,0.0782859589681986,0.9782460825313649
2895,0.976546875,0.98011875,0.9800474821001265,0.06771572973317809,0.9835732765946732,0.9708,0.9746125,0.974515339732731,0.07828252554800005,0.9782592266028467
2896,0.976546875,0.98011875,0.9800474821001265,0.06770431158732979,0.9835732765946732,0.970825,0.97461875,0.9745220931910435,0.0782734712406428,0.9782474525461943
2897,0.97655,0.980128125,0.9800567656144643,0.06769324809659194,0.9835888074029776,0.9708375,0.9746125,0.9745162990288339,0.07826609017087335,0.9782230842863621
2898,0.9765625,0.98013125,0.9800600894442041,0.06768021187972183,0.9835828223948432,0.9708625,0.97461875,0.9745230522148821,0.07825318953174056,0.9782113124850439
2899,0.976559375,0.980134375,0.9800631005845899,0.06766766693914114,0.9835920582162462,0.970875,0.97461875,0.9745233718734513,0.07824605816092299,0.9781992670117505
2900,0.9765625,0.980146875,0.98007545796966,0.06765166004957614,0.983613781294656,0.970875,0.9746375,0.9745417131958996,0.07823448151880273,0.9782362276127862
2901,0.97656875,0.9801421875,0.9800709723653116,0.06762737440248115,0.9835984048496599,0.9709,0.97464375,0.9745484658189095,0.07821445291438384,0.9782244556113903
2902,0.97659375,0.980159375,0.9800883776214565,0.06761324967242906,0.9836081053009272,0.970875,0.9746375,0.9745417131958996,0.07820382091507187,0.9782362276127862
2903,0.976628125,0.9801796875,0.9801090435248939,0.06759354780386996,0.9836148643332169,0.970875,0.97465625,0.9745600552087582,0.07818593227888045,0.9782731910069904
2904,0.97663125,0.9801828125,0.9801121796630846,0.06758863506183262,0.9836180116892804,0.970875,0.97465625,0.9745600552087582,0.07818438652094503,0.9782731910069904
2905,0.97663125,0.9801890625,0.9801183272361197,0.06758291260535129,0.9836303950296327,0.9709,0.974675,0.9745790358603728,0.07817968530955317,0.9782860597511209
2906,0.97664375,0.98020625,0.9801354826569655,0.06756192261853608,0.9836522724411432,0.9708875,0.9746625,0.9745664884940651,0.07816719362434157,0.9782734646581692
2907,0.97665625,0.9802109375,0.9801403426241717,0.06754570145664904,0.9836493823274844,0.9708625,0.97465,0.9745536218427292,0.0781539542470791,0.9782729173489181
2908,0.976675,0.980221875,0.9801514747620466,0.067537921860217,0.9836527869574796,0.9708875,0.9746625,0.9745664884940651,0.07815150907204581,0.9782734646581692
2909,0.97665,0.9802078125,0.9801371441832896,0.06752708523796212,0.9836492794037573,0.97085,0.97465,0.9745533025496887,0.07814237266598487,0.9782849657396211
2910,0.976675,0.9802359375,0.9801653073993172,0.06750714387698266,0.9836806506337321,0.9709125,0.97466875,0.9745732407355127,0.07812229326563556,0.9782616909532865
2911,0.976678125,0.9802328125,0.9801622956603552,0.06750113526599757,0.983671413958612,0.970925,0.97469375,0.9745980162738319,0.07811734443247732,0.9782989281710895
2912,0.976684375,0.98023125,0.9801608831323602,0.06749665758152118,0.9836622289365184,0.9709375,0.97469375,0.9745983349958282,0.07811500492268415,0.978286880187408
2913,0.976684375,0.9802328125,0.9801624200875293,0.06749210461470864,0.9836653248523113,0.9709375,0.9746875,0.9745922208281054,0.0781118519885942,0.9782745591939547
2914,0.976690625,0.9802375,0.9801671553792356,0.06748714222841395,0.983668523589211,0.9709375,0.9746875,0.9745922208281054,0.07810460386263299,0.9782745591939547
2915,0.976690625,0.9802453125,0.9801748402524599,0.06747484840090248,0.9836840034621135,0.9709875,0.974725,0.9746301802988669,0.078089843234652,0.9783002947029042
2916,0.976684375,0.980240625,0.9801701049356775,0.06746540010681815,0.9836808047235965,0.971,0.97471875,0.9746243844295976,0.07808462425565024,0.9782759272086141
2917,0.97669375,0.9802421875,0.9801718284725958,0.06745558976015861,0.9836747668610671,0.970975,0.9747125,0.9746176334048506,0.07807548381393332,0.9782877005616987
2918,0.97669375,0.9802375,0.9801672175772894,0.06743121444295946,0.9836654790830007,0.9709625,0.97471875,0.9746234292561433,0.07805680591230027,0.9783120694215293
2919,0.976709375,0.9802421875,0.9801721393861753,0.06742472587336829,0.983659544468888,0.9710125,0.9747375,0.974643045343906,0.07805109151912445,0.9783008412674424
2920,0.976715625,0.9802484375,0.9801784115445347,0.06741281459303573,0.9836658389432836,0.9709875,0.97475,0.97465463807576,0.07804249128998775,0.9783495805939696
2921,0.976721875,0.9802546875,0.980184683702894,0.06740556893457084,0.9836721334176793,0.9709875,0.97474375,0.9746485235164587,0.07803726416368,0.9783372586556506
2922,0.976725,0.980265625,0.9801955047088597,0.06739344823526494,0.9836907601956354,0.971,0.97474375,0.9746488416007428,0.07802731896859003,0.9783252100099495
2923,0.976728125,0.9802765625,0.9802063258845056,0.06738301630740727,0.9837093875598387,0.971,0.97475,0.9746549560853199,0.0780219792001004,0.9783375314861461
2924,0.976740625,0.980284375,0.9802142592813283,0.06737497668804092,0.9837126886810268,0.9709875,0.97475,0.97465463807576,0.07801709353951763,0.9783495805939696
2925,0.97675625,0.9802921875,0.9802222546284752,0.06735549321261668,0.9837129449828003,0.9709875,0.9747375,0.9746424090338771,0.07800098891569429,0.9783249370277078
2926,0.976746875,0.9803,0.9802297538441274,0.06734105938800805,0.9837375600360059,0.9710125,0.974775,0.9746797324935068,0.07799082969933258,0.9783747701453437
2927,0.97675625,0.980303125,0.9802330139714299,0.06732994062302186,0.9837346174424826,0.971075,0.97479375,0.9746996643769016,0.07797862994670177,0.978351489200932
2928,0.976746875,0.9802984375,0.980228216776144,0.06732004855885781,0.9837344638636314,0.971075,0.9747875,0.974693549803646,0.07797166069364313,0.9783391683248117
2929,0.976765625,0.9803015625,0.9802316628955196,0.0673045187047308,0.9837223867538247,0.971025,0.9747625,0.9746678209809162,0.07796283622888993,0.9783380771265208
2930,0.976765625,0.9803109375,0.9802408852635359,0.06728883049357849,0.9837409632676698,0.97105,0.9747625,0.9746684566452958,0.07795066542940356,0.9783139813112359
2931,0.97676875,0.9803203125,0.9802501697434796,0.06727958132257982,0.9837564953560761,0.9710375,0.97475625,0.9746620244032496,0.07794400417971244,0.978313708204773
2932,0.976771875,0.98033125,0.9802609914665011,0.06726737308108666,0.9837751241651507,0.97105,0.97476875,0.9746745710611336,0.07793765751962944,0.9783263018701593
2933,0.97676875,0.980334375,0.9802640038386874,0.06724572419318624,0.9837843622331753,0.9710375,0.97479375,0.9746987120370892,0.07791868758831468,0.9783876371238932
2934,0.976765625,0.9803390625,0.9802685534088218,0.06722204808433423,0.9837966970190077,0.9710125,0.9747625,0.9746675031367628,0.0778977646145404,0.9783501259445844
2935,0.97676875,0.98034375,0.9802732267857591,0.0672100495863499,0.9838029410283528,0.971025,0.974775,0.9746800501882057,0.07789192134754346,0.9783627204030226
2936,0.97678125,0.980359375,0.9802888460271911,0.06719937769010437,0.9838217242139058,0.971025,0.9747875,0.9746922797023801,0.07788672713886778,0.9783873649210307
2937,0.97678125,0.980359375,0.9802888460271911,0.06718829797735248,0.9838217242139058,0.9710125,0.974775,0.9746797324935068,0.077872855788783,0.9783747701453437
2938,0.976778125,0.98035,0.9802795610571511,0.06718089616095181,0.9838061904731928,0.97105,0.9748,0.9747051442910916,0.07787008428055538,0.9783879093198993
2939,0.97679375,0.9803671875,0.9802967792721804,0.06715683395435437,0.9838250244717717,0.971075,0.97481875,0.9747241234371178,0.07784463306535368,0.9784007758088689
2940,0.97680625,0.9803796875,0.9803093241003399,0.06714674715259933,0.9838376144507779,0.97105,0.97481875,0.974723489149733,0.0778392711289845,0.9784248775142638
2941,0.976809375,0.9803890625,0.9803186092716271,0.06713151020647827,0.983853148636016,0.97105,0.974825,0.9747296042560666,0.07782729548464731,0.9784372008665424
2942,0.9768125,0.9803859375,0.9803155965144195,0.0671196722561772,0.983843909440281,0.971025,0.9748125,0.9747167396514297,0.07781814088913297,0.9784366576819407
2943,0.976815625,0.9803921875,0.9803218072136124,0.06709483219930439,0.9838532502809156,0.9710875,0.97483125,0.9747366704098469,0.07780133940612594,0.9784133701086888
2944,0.976834375,0.9804,0.980329863670149,0.06708912563108319,0.9838504585827683,0.9710875,0.97483125,0.9747366704098469,0.07779918391497666,0.9784133701086888
2945,0.976828125,0.9803984375,0.980328203037407,0.0670745024406681,0.9838534535668759,0.9710625,0.97483125,0.9747360364373232,0.07778441243406901,0.9784374724485811
2946,0.97685,0.9804078125,0.9803378582864347,0.06706160727015857,0.9838507127277534,0.9710625,0.97483125,0.9747360364373232,0.07777792907956402,0.9784374724485811
2947,0.97685625,0.9804109375,0.9803410560978478,0.06706010684342487,0.9838508143835077,0.971075,0.9748375,0.9747424685378737,0.0777772450118699,0.9784377440237789
2948,0.976871875,0.98041875,0.9803490505386291,0.06705133998220184,0.9838510685172945,0.971075,0.97485,0.9747546989886823,0.07777005127031898,0.9784623910524459
2949,0.976871875,0.9804234375,0.9803536623037757,0.06704378630367043,0.9838603581061729,0.971125,0.974875,0.974780426599749,0.07776103286401656,0.978463476070529
2950,0.9768625,0.980421875,0.9803519401871035,0.06703446162063287,0.9838663989273642,0.9711375,0.9749,0.9748052045822405,0.07775011002814308,0.9785007179022142
2951,0.976871875,0.980425,0.9803551995684666,0.06702410924405021,0.9838634546747826,0.9711375,0.97488125,0.9747868583007635,0.0777405395962358,0.9784637473079684
2952,0.976871875,0.9804265625,0.9803567368379786,0.06701583384085691,0.9838665512628846,0.9711625,0.97489375,0.9747997214607003,0.07773612216773786,0.9784642897623516
2953,0.976865625,0.9804171875,0.980347390027394,0.06700840252694963,0.9838540633940458,0.97115,0.9748875,0.97479328992108,0.07773199242085085,0.9784640185385759
2954,0.976896875,0.9804359375,0.9803664531506033,0.06699893579773697,0.9838607644735393,0.9711625,0.97490625,0.9748119522462219,0.07772763437043004,0.9784889359076082
2955,0.976896875,0.9804375,0.9803679904160669,0.06698537038225666,0.9838638609654616,0.9711625,0.9748875,0.9747936061830319,0.07771600857968343,0.978451967155307
2956,0.9769,0.9804390625,0.9803695892494533,0.06697840654257589,0.983863911750358,0.9711625,0.974875,0.9747813758578723,0.07771087399447668,0.978427322872327
2957,0.976903125,0.98044375,0.9803742626236016,0.0669690483242646,0.9838701555389099,0.97115,0.9748625,0.974768829278697,0.0777051072746692,0.9784147293655391
2958,0.9769,0.980446875,0.9803772756495696,0.06695470920707375,0.983879394454411,0.971175,0.97486875,0.9747755772886099,0.0776956950914341,0.9784029518064703
2959,0.9769,0.98045625,0.9803864994888071,0.06694774151640506,0.9838979743425111,0.97115,0.97486875,0.9747749443242056,0.0776915959691091,0.9784270511932498
2960,0.976903125,0.9804625,0.9803927103032356,0.06693083214921658,0.9839073152000806,0.97115,0.97485,0.9747565994178461,0.07767947796935402,0.9783900866411445
2961,0.97688125,0.980446875,0.9803769064069072,0.06690669804420583,0.9838976702610491,0.9711,0.97480625,0.9747125283080416,0.07766024843817927,0.9783520344554006
2962,0.976890625,0.98045,0.980380165652118,0.06689758962451271,0.9838947255777063,0.971075,0.97480625,0.974711893753568,0.07765513535644794,0.9783761318841857
2963,0.9768875,0.98045,0.9803801041209308,0.06689059868942777,0.9838977716228126,0.97105,0.9748,0.9747051442910916,0.07764943621591174,0.9783879093198993
2964,0.976896875,0.980453125,0.9803833633358632,0.06687686115518586,0.9838948269567297,0.9711,0.974825,0.9747308725000627,0.07763935655906004,0.9783889980353635
2965,0.97690625,0.98046875,0.9803989211566205,0.06686064167244203,0.9839166561752486,0.9711125,0.9748375,0.9747434192366565,0.07762473265243813,0.9784015918593522
2966,0.976896875,0.9804640625,0.980394124666584,0.06685276156679958,0.9839165043104398,0.9711125,0.97484375,0.974749534199482,0.07761721171313551,0.9784139138319711
2967,0.97689375,0.980465625,0.9803956005356633,0.06684418796989176,0.9839226474124527,0.9711125,0.97484375,0.974749534199482,0.07760827434567445,0.9784139138319711
2968,0.976890625,0.9804671875,0.9803970764186285,0.0668351937154536,0.9839287906304787,0.9711,0.97484375,0.9747492173825761,0.07760264264459354,0.9784259644085087
2969,0.97689375,0.98046875,0.980398675264069,0.06683031956089792,0.983928841214685,0.9711,0.9748375,0.9747431023450145,0.07759950640415361,0.9784136419737538
2970,0.976909375,0.980484375,0.9804143563238578,0.06681629041504426,0.9839445787379766,0.9710875,0.97483125,0.9747366704098469,0.07758589765928295,0.9784133701086888
2971,0.9769,0.9804828125,0.9804126346425553,0.06680329676180323,0.98395062116982,0.9710875,0.9748375,0.9747427854454203,0.07757471925970114,0.9784256926952141
2972,0.976909375,0.980490625,0.9804205059368865,0.0667924208987725,0.9839569667745225,0.9711125,0.97485,0.9747556492390309,0.0775639195909049,0.9784262361149593
2973,0.976909375,0.980490625,0.9804205059368865,0.06678825572808758,0.9839569667745225,0.9711,0.97484375,0.9747492173825761,0.07756208371675664,0.9784259644085087
2974,0.976903125,0.9804890625,0.9804188457045185,0.06677776912892644,0.9839599628586267,0.971125,0.9748625,0.9747681961330472,0.07755102545289562,0.9784388302561648
2975,0.97690625,0.980490625,0.9804204445308653,0.06677288955496898,0.9839600133456717,0.971125,0.97486875,0.9747743113280344,0.07754711340398558,0.9784511530081486
2976,0.97691875,0.980503125,0.9804329894967274,0.06675942625455325,0.9839726036020724,0.9711375,0.974875,0.9747807430270636,0.0775364585130422,0.9784514243973703
2977,0.976915625,0.9805015625,0.9804313906900525,0.06675851469162666,0.983972553154656,0.9711375,0.974875,0.9747807430270636,0.07753653496520738,0.9784514243973703
2978,0.976915625,0.980503125,0.9804329281296651,0.06674999253795047,0.9839756502908368,0.97115,0.97490625,0.9748116362085083,0.07753044898071303,0.9785009886774393
2979,0.976921875,0.9805015625,0.9804315134332432,0.06674340685797377,0.9839664598736579,0.9711375,0.97489375,0.9747990890783506,0.07752738644619703,0.9784883940603786
2980,0.9769375,0.9805203125,0.9804502694811253,0.06673279474689381,0.9839883918201362,0.97115,0.97490625,0.9748116362085083,0.0775180526713865,0.9785009886774393
2981,0.976940625,0.9805328125,0.9804626306058796,0.06671478236665847,0.9840101227254557,0.971125,0.97490625,0.9748110041092882,0.07750572361304457,0.9785250960387933
2982,0.97694375,0.9805328125,0.9804626918800758,0.06670306293148578,0.9840070757909116,0.9711375,0.974925,0.9748296673651455,0.07749539610739792,0.9785500163740333
2983,0.976953125,0.9805328125,0.9804628757003586,0.06669472816986233,0.9839979352174474,0.9711125,0.97490625,0.9748106880477814,0.0774888097263573,0.9785371506304082
